,WeekLow,RecentPrice,WeekHigh,Beta,DailyVolume3,DailyVolume10,WeekChange,WeekChangeWSP,MarketCapitalization,SharesOutstanding,FL,AnnualDividend,DividendYield,BookValue,Earningsttm,Earnings,Salesttm,Sales,Cash,PriceBook,PriceEarnings,PriceSales,EBITDA,Income,ProfitMargin,OperatingMargin,ReturnAssets,CurrentRatio,DebtEquity,TotalCash,SharesShortPD,SharesShort,PercentofFloat,ShortRatio,LastSplit,SharesADR,TermDebtEquityLong,ReturnEquity,DailyVolume,Company
1526,2.5469999999999997,11.77,15.5,-0.5,21550000.0,22600000.0,2186.0,1414.0,75750000.0,6440000.0,9500000.0,0.0,0.0,1.83,-0.65,0.0,6.81,44220000.0,0.99,6.42,0.0,173.0,-2380000.0,-4130000.0,-93.0,-103.0,-1976.0,1.45,13.0,6390000.0,87700000.0,90800000.0,92.0,3.7,0.0,0.0,0.0,-3149.0,23700000.0,FLWS
1527,9.25,10.5,13.125,0.22,5591.0,4000.0,186.0,-102.0,6370000.0,6070000.0,3100000.0,52.0,495.0,14.1,0.74,0.03,46.12,28480000.0,2.09,0.74,1419.0,23.0,6540000.0,4600000.0,16.0,23.0,405.0,3.62,1.0,1260000.0,5000.0,5000.0,2.0,2.5,0.0,0.0,0.0,535.0,2000.0,FLXS
1528,4.21,6.35,13.05,0.15,1770000.0,3200000.0,-305.0,-474.0,2940000.0,4620000.0,3800000.0,120.0,1890.0,10.65,0.79,0.16,1.36,6290000.0,0.02,0.6,801.0,467.0,4580000.0,3670000.0,589.0,589.0,603.0,0.0,11.0,8500000.0,1900000.0,1700000.0,5.0,1.73,0.0,0.0,0.0,716.0,1100000.0,FLY
1529,5.0,8.82,15.32,1.74,3770000.0,9000.0,791.0,357.0,24160000.0,2740000.0,1170000.0,0.0,0.0,3.9,0.51,0.69,22.03,37120000.0,0.52,2.26,1716.0,40.0,7220000.0,1020000.0,30.0,163.0,174.0,2.12,284.0,1420000.0,2000.0,2000.0,0.0,0.09,0.0,0.0,0.0,1079.0,2200000.0,FLYA
1530,5.71,8.9,17.8,1.17,12510000.0,16100000.0,189.0,-99.0,12070000.0,1360000.0,9000000.0,0.0,0.0,12.41,1.18,0.38,27.53,33780000.0,0.34,0.72,757.0,32.0,5220000.0,1450000.0,41.0,112.0,390.0,1.72,118.0,4660000.0,29000000.0,28900000.0,32.0,5.18,0.0,0.0,0.0,1033.0,5600000.0,FLYR
1531,3.625,7.25,10.24,0.49,1800000.0,6600000.0,822.0,381.0,2630000.0,3630000.0,2200000.0,8.0,110.0,8.29,0.35,0.14,15.88,5420000.0,6.76,0.87,2077.0,46.0,0.0,1210000.0,22.0,0.0,17.0,0.0,0.0,2450000.0,1000.0,4000.0,0.0,0.11,0.0,0.0,0.0,453.0,9000.0,FMAR
1532,22.0,31.25,35.5,0.32,10640000.0,13700000.0,637.0,241.0,12500000000.0,3990000.0,3470000.0,80.0,256.0,11.29,1.91,0.5,10.21,41910000.0,4.53,2.77,1635.0,306.0,0.0,7850000.0,187.0,0.0,134.0,0.0,0.0,18170000.0,36400000.0,30200000.0,10.0,3.53,0.0,0.0,0.0,1801.0,10300000.0,FMBI
1533,18.25,26.2,29.99,0.21,8182.0,9000.0,734.0,314.0,28830000.0,1100000.0,1020000.0,108.0,412.0,15.04,1.81,0.47,11.54,12750000.0,5.34,1.74,1447.0,227.0,0.0,2000000.0,157.0,0.0,112.0,0.0,0.0,5900000.0,5000.0,2000.0,0.0,0.71,0.0,0.0,0.0,1265.0,7000.0,FMBN
1534,45.65,49.0,84.0,0.93,32920000.0,32000000.0,-63.0,-290.0,15200000000.0,3110000.0,2180000.0,0.0,0.0,19.33,-6.93,-9.62,120.86,37900000000.0,1.04,2.54,0.0,41.0,-5300000.0,-21440000.0,-57.0,-51.0,-560.0,0.99,194.0,3240000.0,60100000.0,23900000.0,28.0,1.87,0.0,0.0,0.0,-2914.0,32100000.0,FMC
1535,0.07,0.11,0.625,1.38,1880000.0,9000.0,-756.0,-815.0,3260000.0,2960000.0,1570000.0,0.0,0.0,0.2,-0.2,-0.05,0.04,1130000.0,0.16,0.55,0.0,275.0,-5260000.0,-5740000.0,0.0,0.0,-8189.0,3.7,11.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,-11617.0,2400000.0,FMDAY
1536,19.188,21.1,27.75,0.89,15860000.0,16800000.0,262.0,-44.0,18000000000.0,8530000.0,6990000.0,92.0,436.0,10.61,1.81,0.46,8.86,77750000.0,2.96,1.99,1163.0,238.0,0.0,15880000.0,204.0,0.0,155.0,0.0,0.0,25240000.0,58000000.0,60400000.0,8.0,3.52,0.0,0.0,0.0,1771.0,16500000.0,FMER
1537,5.55,6.45,14.8,0.67,9045.0,1700000.0,-54.0,-283.0,4450000.0,6900000.0,3600000.0,0.0,0.0,13.31,0.01,-1.12,52.18,36140000.0,1.6,0.48,107500.0,12.0,3270000.0,14200000.0,0.0,54.0,4.0,2.22,383.0,1110000.0,3000.0,2000.0,1.0,0.38,0.0,0.0,0.0,14.0,8000.0,FMK
1538,6.25,13.7,58.5,0.0,1010000.0,1170000.0,-600.0,-697.0,54620000.0,3990000.0,2750000.0,0.0,0.0,3.61,-9.7,-6.15,3.33,12840000.0,2.25,3.79,0.0,411.0,-26210000.0,-37630000.0,0.0,0.0,-9113.0,3.45,3.0,8990000.0,9170000.0,6830000.0,333.0,8.07,0.0,0.0,0.0,-9969.0,1140000.0,FMKT
1539,0.32,0.72,5.5,2.05,64720000.0,1370000.0,-805.0,-852.0,5580000.0,7750000.0,4650000.0,1.0,139.0,16.16,-6.28,-0.48,80.02,56500000000.0,1.98,0.04,0.0,1.0,-2100000.0,-44310000.0,-78.0,-81.0,-442.0,1.26,300.0,15340000.0,2070000.0,2170000.0,446.0,49.13,0.0,0.0,0.0,-2882.0,42200000.0,FMO
1540,20.65,26.2,29.688000000000002,0.57,1940000.0,2000000.0,257.0,-47.0,55100000000.0,21020000.0,8620000.0,0.0,0.0,12.7,0.81,0.21,15.87,45200000000.0,0.37,2.06,3219.0,165.0,95970000.0,23190000.0,52.0,142.0,383.0,1.43,38.0,7720000.0,47800000.0,50700000.0,6.0,25.16,0.0,0.33299999999999996,0.0,903.0,1900000.0,FMS
1541,1.5,5.15,6.96,0.58,14350000.0,16600000.0,942.0,471.0,36320000.0,7050000.0,5710000.0,8.0,155.0,4.14,-3.69,0.2,18.08,12400000000.0,1.48,1.24,0.0,28.0,0.0,-23150000.0,-187.0,-202.0,-283.0,0.0,200.0,10450000.0,1810000.0,1710000.0,32.0,12.78,0.0,0.0,0.0,-6570.0,14200000.0,FMT
1542,25.75,32.55,45.49,1.65,20820000.0,27400000.0,147.0,-131.0,21000000000.0,64460000.0,45560000.0,0.0,0.0,4.36,0.46,0.14,7.58,49200000000.0,0.75,7.46,7015.0,429.0,76990000.0,30050000.0,87.0,157.0,921.0,1.44,31.0,48500000.0,65200000.0,66100000.0,1.0,4.0,0.0,8.234,0.0,1307.0,16300000.0,FMX
1543,4.5,6.85,8.12,0.48,3550000.0,3700000.0,581.0,198.0,16160000.0,2360000.0,7300000.0,0.0,0.0,-6.03,0.94,0.41,48.5,12200000000.0,0.09,0.0,725.0,14.0,13700000.0,2380000.0,19.0,82.0,309.0,1.49,0.0,2190000.0,27000000.0,19200000.0,37.0,9.0,0.0,0.0,0.0,0.0,3000000.0,FMXI
1544,9.562999999999999,13.2,15.52,0.14,4227.0,5000.0,422.0,78.0,5990000.0,4540000.0,4100000.0,52.0,394.0,13.23,1.02,0.33,12.21,5550000.0,4.88,1.0,1293.0,108.0,0.0,4640000.0,84.0,0.0,68.0,0.0,0.0,2210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,3000.0,FNBF
1545,11.187999999999999,14.55,15.99,-0.11,9864.0,9000.0,707.0,293.0,7290000.0,5010000.0,4400000.0,48.0,330.0,11.54,1.23,0.31,8.41,4300000.0,2.81,1.26,1182.0,173.0,0.0,6290000.0,146.0,0.0,111.0,0.0,0.0,1420000.0,1000.0,0.0,0.0,0.17,0.0,0.0,0.0,1140.0,6000.0,FNBN
1546,4.5,4.81,23.125,1.84,4380000.0,5100000.0,-719.0,-787.0,6830000.0,1420000.0,7100000.0,0.0,0.0,7.69,-0.4,-0.49,3.5,5020000.0,3.91,0.63,0.0,137.0,-7830000.0,-5580000.0,-111.0,-206.0,-438.0,6.53,0.0,5550000.0,28200000.0,28600000.0,40.0,6.88,0.0,0.0,0.0,-476.0,4100000.0,FNDT
1547,19.7,25.6,39.375,0.94,67150000.0,80100000.0,501.0,138.0,20100000000.0,7850000.0,7140000.0,40.0,156.0,19.09,2.76,1.12,44.63,33500000000.0,4.87,1.34,928.0,57.0,0.0,20990000.0,63.0,106.0,542.0,0.0,40.0,38130000.0,2100000.0,1530000.0,29.0,2.26,0.0,0.0,0.0,1741.0,93100000.0,FNF
1548,8.75,16.55,17.9,0.75,3760000.0,2000000.0,1410.0,826.0,42500000.0,2570000.0,9000000.0,36.0,217.0,9.84,0.8,0.2,6.74,16700000.0,1.9,1.68,2082.0,246.0,0.0,1970000.0,118.0,404.0,84.0,0.0,0.0,4860000.0,2400000.0,3000000.0,3.0,0.45,0.0,0.0,0.0,813.0,5300000.0,FNFG
1549,8.5,13.8,16.99,0.1,8500.0,4000.0,1023.0,533.0,13040000.0,9450000.0,7700000.0,25.0,181.0,18.91,1.63,0.38,9.57,5450000.0,1.28,0.73,848.0,144.0,0.0,9210000.0,114.0,152.0,118.0,0.0,0.0,1210000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,677.0,1400000.0,FNIN
1550,2.25,2.89,5.438,0.61,4227.0,5000.0,151.0,-128.0,2510000.0,8700000.0,2500000.0,0.0,0.0,7.21,0.31,-0.05,17.41,15060000.0,0.0,0.4,923.0,17.0,7040000.0,2700000.0,18.0,28.0,237.0,1.97,16.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,4000.0,FNL
1551,5.6,6.15,14.25,1.06,2070000.0,7900000.0,-376.0,-528.0,6390000.0,1040000.0,4100000.0,0.0,0.0,12.63,2.32,-0.1,96.38,99970000.0,0.25,0.49,265.0,6.0,9040000.0,2440000.0,24.0,72.0,407.0,1.86,230.0,2620000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1996.0,2000.0,FNLY
1552,66.125,82.82,89.375,0.31,3280000.0,3910000.0,565.0,186.0,82900000000.0,10000000000.0,84080000.0,120.0,145.0,17.11,4.8,1.45,47.83,48100000000.0,59.02,4.84,1725.0,173.0,58200000000.0,48300000000.0,103.0,139.0,74.0,0.0,3615.0,59100000000.0,6510000.0,7390000.0,8.0,1.85,0.0,0.0,0.0,2870.0,3510000.0,FNM
1553,3.14,5.89,44.125,0.0,2430000.0,3630000.0,-823.0,-866.0,11300000000.0,19180000.0,8250000.0,0.0,0.0,5.0,-0.94,-0.4,1.18,19580000.0,0.65,1.18,0.0,500.0,-10820000.0,-15800000.0,-807.0,0.0,-1937.0,3.93,0.0,11980000.0,9860000.0,6670000.0,119.0,3.47,0.0,0.0,0.0,-2112.0,2840000.0,FNSR
1554,0.469,0.92,6.188,1.11,59010000.0,55900000.0,-782.0,-835.0,5630000.0,6110000.0,4890000.0,72.0,7826.0,2.38,-18.72,-7.14,16.74,10200000000.0,44.98,0.39,0.0,6.0,-66560000.0,-11400000000.0,0.0,0.0,-891.0,0.0,4276.0,27500000000.0,31800000.0,27400000.0,7.0,0.7,0.0,0.0,0.0,-12710.0,45300000.0,FNV
1555,24.313000000000002,35.89,39.0,0.6,46540000.0,63000000.0,813.0,374.0,54600000000.0,15200000.0,15050000.0,100.0,279.0,14.07,-0.9,0.66,36.58,57200000000.0,0.47,2.55,0.0,98.0,19220000.0,-13580000.0,-23.0,-1.0,-223.0,1.34,66.0,7100000.0,1110000.0,1050000.0,7.0,2.51,0.0,0.0,0.0,-586.0,44100000.0,FO
1556,6.875,9.05,12.75,-0.39,1500000.0,1700000.0,706.0,293.0,53480000.0,5910000.0,1950000.0,0.0,0.0,1.36,0.63,0.08,2.86,16980000.0,0.0,6.63,1434.0,317.0,8210000.0,3750000.0,221.0,463.0,1413.0,2.8,203.0,9500000.0,17900000.0,15300000.0,9.0,13.77,0.0,0.0,0.0,5849.0,1300000.0,FOB
1557,14.625,21.49,25.75,0.34,5727.0,3000.0,860.0,409.0,13580000.0,6320000.0,4100000.0,48.0,223.0,14.97,1.86,0.5,13.53,8740000.0,7.29,1.44,1155.0,159.0,0.0,1200000.0,138.0,0.0,94.0,0.0,0.0,4610000.0,5000.0,3000.0,1.0,0.83,0.0,0.0,0.0,1371.0,6000.0,FOBB
1558,18.438,21.83,24.7,0.45,12970000.0,18500000.0,440.0,92.0,74740000.0,3420000.0,1750000.0,58.0,266.0,8.85,1.47,0.18,39.53,14500000000.0,0.4,2.47,1482.0,55.0,11570000.0,5230000.0,38.0,60.0,522.0,1.3,131.0,1370000.0,1940000.0,1710000.0,111.0,20.88,0.0,0.0,0.0,1798.0,9300000.0,FOE
1559,19.06,23.34,29.313000000000002,0.6,2960000.0,4640000.0,171.0,-113.0,22700000000.0,97340000.0,77180000.0,50.0,214.0,12.98,1.23,0.33,19.71,17500000000.0,0.04,1.8,1896.0,118.0,44800000000.0,10900000000.0,62.0,120.0,462.0,0.7,44.0,4000000.0,1320000.0,1580000.0,17.0,5.92,0.0,0.0,0.0,886.0,2230000.0,FON
1560,0.9690000000000001,1.3,2.49,0.55,13640000.0,10800000.0,-181.0,-379.0,8890000.0,6840000.0,5170000.0,0.0,0.0,0.67,-0.22,-0.08,0.68,4650000.0,0.27,1.95,0.0,191.0,-1500000.0,-1520000.0,-321.0,-372.0,-1722.0,2.55,38.0,0.0,5800000.0,5300000.0,1.0,0.52,0.0,0.0,0.0,-3165.0,11100000.0,FONR
1561,0.625,1.17,2.35,1.1,3682.0,1000.0,123.0,-149.0,6760000.0,5780000.0,1600000.0,0.0,0.0,4.51,-0.61,-0.13,37.63,21750000.0,0.0,0.26,0.0,3.0,1510000.0,-3530000.0,-16.0,41.0,-218.0,4.37,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1265.0,3000.0,FOOD
1562,14.27,17.45,60.0,1.62,22370000.0,19400000.0,-528.0,-642.0,39550000.0,2270000.0,1360000.0,0.0,0.0,9.15,0.98,0.24,7.3,17810000.0,9.12,1.91,1784.0,239.0,4020000.0,2380000.0,134.0,168.0,826.0,2.38,0.0,20520000.0,1230000.0,89800000.0,90.0,8.4,0.0,0.0,0.0,1359.0,14600000.0,FORR
1563,12.5,13.62,40.0,1.09,5136.0,3000.0,-514.0,-632.0,12700000.0,9320000.0,5600000.0,0.0,0.0,22.64,-3.01,-0.9,45.09,41040000.0,14.45,0.6,0.0,30.0,-8010000.0,-2790000.0,-92.0,-20.0,-670.0,1.91,20.0,10360000.0,4000.0,1000.0,1.0,0.44,0.0,1.0,0.0,-1226.0,9000.0,FORTY
1564,10.5,16.65,23.35,1.56,10540000.0,8100000.0,784.0,352.0,50220000.0,3020000.0,1000000.0,0.0,0.0,7.76,1.53,0.23,16.45,52080000.0,2.41,2.15,1086.0,101.0,8790000.0,4860000.0,93.0,154.0,1583.0,3.25,2.0,7260000.0,1080000.0,91100000.0,108.0,6.99,0.0,0.0,0.0,2197.0,15500000.0,FOSL
1565,15.437999999999999,20.2,29.65,1.52,54890000.0,67800000.0,159.0,-122.0,17100000000.0,84630000.0,20920000.0,0.0,0.0,11.01,0.28,0.24,11.75,85000000000.0,0.09,1.84,7088.0,172.0,11300000000.0,20600000.0,24.0,77.0,116.0,0.0,13.0,6600000.0,1160000.0,1140000.0,6.0,1.69,0.0,0.0,0.0,260.0,68400000.0,FOX
1566,2.5,2.56,4.375,1.24,1250000.0,1500000.0,39.0,-212.0,2850000.0,1110000.0,1100000.0,0.0,0.0,3.8,-1.45,-0.56,0.07,82500000.0,0.0,0.67,0.0,3470.0,-34600000.0,-1620000.0,0.0,-419.0,-3219.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,-3237.0,1200000.0,FPF
1567,9.625,14.44,14.85,-0.18,2860000.0,3900000.0,762.0,335.0,21980000.0,1520000.0,1220000.0,50.0,346.0,12.78,0.38,0.27,8.25,9800000.0,1.95,1.13,3820.0,175.0,0.0,6310000.0,64.0,361.0,46.0,0.0,0.0,2950000.0,3800000.0,5800000.0,3.0,1.23,0.0,0.0,0.0,359.0,3100000.0,FPFC
1568,51.09,54.41,73.0,-0.02,77760000.0,82600000.0,115.0,-155.0,95700000000.0,17590000.0,14950000.0,224.0,412.0,32.69,4.17,1.3,47.43,80500000000.0,0.41,1.67,1306.0,115.0,22700000000.0,70800000.0,88.0,158.0,462.0,0.56,101.0,7200000.0,2780000.0,2440000.0,19.0,3.89,0.0,0.0,0.0,1258.0,71500000.0,FPL
1569,27.85,29.06,35.0,0.28,19940000.0,28500000.0,247.0,-55.0,11500000000.0,3960000.0,3440000.0,263.0,905.0,25.83,2.56,0.79,10.01,39350000.0,0.22,1.12,1135.0,290.0,26040000.0,10080000.0,378.0,269.0,567.0,0.0,125.0,8700000.0,28100000.0,31100000.0,8.0,1.25,0.0,0.0,0.0,959.0,22500000.0,FR
1570,16.0,19.95,27.2,0.81,5500000.0,3100000.0,410.0,69.0,27190000.0,1360000.0,8600000.0,0.0,0.0,15.98,1.59,0.41,20.87,29560000.0,4.64,1.25,1256.0,96.0,0.0,2250000.0,88.0,0.0,68.0,0.0,0.0,6340000.0,62600000.0,57400000.0,73.0,22.36,0.0,0.0,0.32,1099.0,2800000.0,FRC
1571,4.0,8.49,12.15,0.46,3960000.0,2800000.0,1241.0,698.0,12330000.0,1450000.0,6900000.0,7.0,82.0,15.38,0.86,-0.48,28.34,41060000.0,0.03,0.55,988.0,30.0,3380000.0,1240000.0,27.0,50.0,315.0,4.29,27.0,37900000.0,20000000.0,15900000.0,29.0,5.0,0.0,0.0,0.0,561.0,4000000.0,FRDM
1572,49.563,68.36,70.4,0.58,2910000.0,3480000.0,720.0,304.0,47400000000.0,69390000.0,68700000.0,80.0,117.0,20.15,4.16,1.29,47.73,33200000000.0,1.4,3.39,1643.0,143.0,37400000000.0,29000000000.0,93.0,131.0,66.0,0.0,3553.0,97300000.0,3760000.0,7250000.0,5.0,1.24,0.0,0.0,0.0,2519.0,3040000.0,FRE
1573,13.6,28.21,30.56,0.87,15230000.0,36200000.0,1115.0,603.0,43010000.0,1520000.0,4100000.0,16.0,57.0,10.97,1.05,0.14,54.96,84240000.0,0.13,2.57,2682.0,51.0,4390000.0,1610000.0,19.0,33.0,614.0,3.07,23.0,1930000.0,22400000.0,14800000.0,55.0,1.49,0.0,0.0,0.0,1014.0,15000000.0,FRED
1574,1.469,6.82,7.22,0.0,9610000.0,1900000.0,582.0,199.0,8020000.0,1180000.0,5400000.0,0.0,0.0,1.96,0.27,0.11,5.16,6140000.0,0.28,3.47,2574.0,132.0,8810000.0,3160000.0,51.0,118.0,645.0,0.8,84.0,3230000.0,39400000.0,54700000.0,73.0,4.02,0.0,0.0,0.0,1481.0,9800000.0,FRGO
1575,21.25,30.8,37.667,0.36,4680000.0,5800000.0,723.0,306.0,86830000.0,2820000.0,1550000.0,34.0,110.0,14.92,1.86,0.66,24.04,68520000.0,0.13,2.06,1652.0,128.0,15580000.0,5320000.0,78.0,132.0,766.0,1.58,35.0,3600000.0,18700000.0,17600000.0,12.0,4.92,0.0,0.0,0.0,1358.0,3800000.0,FRK
1576,19.941,23.92,25.17,0.13,1380000.0,2000000.0,437.0,89.0,30430000.0,1270000.0,1130000.0,88.0,366.0,13.26,1.7,0.46,9.88,12120000.0,5.17,1.8,1410.0,242.0,0.0,2080000.0,172.0,0.0,129.0,0.0,0.0,6200000.0,1600000.0,8000.0,1.0,1.14,0.0,0.0,0.0,1343.0,1400000.0,FRME
1577,6.11,9.11,26.166999999999998,1.39,39940000.0,61800000.0,-96.0,-315.0,25830000.0,2840000.0,1960000.0,0.0,0.0,5.42,1.56,0.26,16.28,48340000.0,3.6,1.68,583.0,56.0,7340000.0,4620000.0,95.0,138.0,1700.0,1.28,16.0,10210000.0,1030000.0,93300000.0,53.0,2.51,0.0,0.0,0.0,3558.0,41100000.0,FRNT
1578,18.75,22.03,23.88,0.21,12870000.0,12900000.0,463.0,108.0,88140000.0,4000000.0,2680000.0,192.0,871.0,9.35,1.45,0.51,7.19,28650000.0,0.79,2.36,1515.0,307.0,18690000.0,5680000.0,226.0,220.0,397.0,0.0,241.0,3150000.0,17100000.0,14300000.0,6.0,1.66,0.0,0.0,0.0,1528.0,10300000.0,FRT
1579,1.1,2.35,3.469,0.52,4455.0,3000.0,272.0,-36.0,7300000.0,3110000.0,2000000.0,0.0,0.0,25.88,-3.35,-2.52,187.82,64010000.0,2.35,0.09,0.0,1.0,-1220000.0,-1010000.0,-12.0,-23.0,-171.0,0.0,330.0,7310000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,-1271.0,6000.0,FRTG
1580,46.5,74.03,82.33,0.7,1330000.0,1420000.0,800.0,364.0,13100000000.0,17730000.0,12940000.0,0.0,0.0,7.36,1.42,0.4,7.06,13000000000.0,2.85,10.06,5224.0,1049.0,40440000.0,26090000.0,201.0,279.0,1935.0,3.82,0.0,50510000.0,3550000.0,2850000.0,27.0,2.63,0.0,0.0,0.0,2276.0,1350000.0,FRX
1581,31.81,36.12,76.5,1.38,25970000.0,37900000.0,-357.0,-513.0,12600000000.0,3490000.0,3030000.0,7.0,20.0,13.64,1.89,0.46,6.2,22650000.0,4.5,2.65,1914.0,583.0,9570000.0,6830000.0,302.0,380.0,1105.0,5.38,28.0,15720000.0,4640000.0,3670000.0,153.0,15.99,0.0,0.0,0.0,1524.0,29000000.0,FS
1582,21.0,24.2,45.5,0.16,8520000.0,10700000.0,-132.0,-343.0,13100000000.0,5400000.0,1510000.0,0.0,0.0,-0.36,-0.27,0.23,61.22,27000000000.0,3.71,0.0,0.0,40.0,18280000.0,-6700000.0,-2.0,41.0,-46.0,1.56,0.0,20040000.0,25000000.0,21900000.0,17.0,3.21,0.0,0.0,0.0,0.0,7800000.0,FSH
1583,6.71,8.99,16.25,1.68,14840000.0,19400000.0,-149.0,-355.0,23140000.0,2570000.0,1670000.0,0.0,0.0,8.39,0.71,-0.04,10.62,27530000.0,1.78,1.07,1270.0,85.0,2690000.0,1840000.0,43.0,36.0,459.0,3.52,0.0,4580000.0,34000000.0,34300000.0,20.0,1.87,0.0,0.0,0.0,888.0,18200000.0,FSII
1584,8.625,12.13,14.49,0.31,3780000.0,2900000.0,760.0,334.0,38010000.0,3130000.0,2410000.0,30.0,247.0,7.12,0.74,0.2,4.3,13730000.0,1.02,1.7,1644.0,282.0,0.0,2360000.0,172.0,413.0,119.0,0.0,0.0,3210000.0,9900000.0,9600000.0,4.0,2.3,0.0,0.0,0.0,1063.0,4300000.0,FSLA
1585,10.75,18.0,19.45,0.25,1250000.0,1500000.0,1022.0,532.0,8800000.0,4890000.0,3600000.0,36.0,200.0,11.28,1.54,0.39,11.06,5540000.0,7.97,1.6,1165.0,163.0,0.0,7750000.0,140.0,0.0,119.0,0.0,0.0,3900000.0,2000.0,1000.0,1.0,0.15,0.0,0.0,0.02,1519.0,1300000.0,FSNM
1586,2.156,4.22,10.0,1.77,2410000.0,1600000.0,-429.0,-567.0,5970000.0,1420000.0,2500000.0,0.0,0.0,1.09,-1.26,-0.27,0.7,8310000.0,0.62,3.87,0.0,604.0,-1420000.0,-1480000.0,0.0,0.0,-7668.0,3.86,5.0,8740000.0,8600000.0,8600000.0,34.0,5.38,0.0,0.0,0.0,-9109.0,1600000.0,FSON
1587,12.875,22.3,24.29,0.57,1430000.0,8000.0,1160.0,637.0,30110000.0,1350000.0,1080000.0,0.0,0.0,6.44,1.08,0.49,32.46,45540000.0,0.69,3.46,2073.0,69.0,5220000.0,1510000.0,41.0,65.0,648.0,1.57,185.0,9250000.0,2000.0,1000.0,0.0,0.33,0.0,0.0,0.0,1898.0,6000.0,FSRV
1588,17.0,18.76,24.63,0.65,13590000.0,15800000.0,193.0,-96.0,85550000.0,4560000.0,4150000.0,78.0,416.0,8.03,1.23,0.37,24.23,11000000000.0,0.39,2.34,1525.0,77.0,14010000.0,5600000.0,51.0,100.0,555.0,0.87,132.0,1780000.0,38100000.0,41000000.0,9.0,3.81,0.0,0.0,0.0,1574.0,10000000.0,FSS
1589,15.687999999999999,25.92,37.85,0.0,30030000.0,25700000.0,-95.0,-155.0,12500000000.0,4800000.0,3120000.0,0.0,0.0,20.69,4.39,1.04,23.74,11800000000.0,0.66,1.25,590.0,109.0,57010000.0,22020000.0,188.0,291.0,1335.0,1.12,56.0,3180000.0,93800000.0,49300000.0,30.0,1.92,0.0,0.0,0.0,2676.0,48900000.0,FST
1590,1.89,3.032,7.125,1.1,8773.0,1900000.0,-418.0,-559.0,2290000.0,7570000.0,3300000.0,0.0,0.0,2.94,-3.29,-0.66,15.7,11830000.0,0.2,1.03,0.0,19.0,-2310000.0,-2490000.0,-210.0,-223.0,-2958.0,1.1,48.0,1510000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,-6789.0,9000.0,FSTP
1591,8.25,14.3,17.0,0.64,4773.0,4000.0,1141.0,623.0,5080000.0,3550000.0,2300000.0,28.0,196.0,10.61,0.98,0.47,10.58,4080000.0,6.21,1.35,1453.0,135.0,0.0,4050000.0,133.0,0.0,102.0,0.0,0.0,2800000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1159.0,5000.0,FSVB
1592,16.563,27.15,29.0,-0.06,2890000.0,3700000.0,1047.0,551.0,55240000.0,2030000.0,1730000.0,56.0,206.0,10.64,1.6,0.41,7.5,15060000.0,3.11,2.55,1700.0,362.0,0.0,3210000.0,213.0,0.0,189.0,0.0,0.0,6330000.0,6000000.0,4800000.0,3.0,3.53,0.0,0.0,0.0,1665.0,1700000.0,FTBK
1593,13.125,15.1,15.75,-0.03,6864.0,6000.0,490.0,129.0,13250000.0,8780000.0,8700000.0,104.0,689.0,15.73,1.74,1.2,1.15,1010000.0,0.01,0.96,866.0,1308.0,9170000.0,1530000.0,1511.0,906.0,1113.0,0.0,0.0,11000000.0,1400000.0,1800000.0,2.0,2.33,0.0,0.0,0.0,1142.0,6000.0,FTD
1594,25.44,32.32,109.0,1.2,3820000.0,4400000.0,-556.0,-664.0,37300000000.0,11500000000.0,45000000.0,0.0,0.0,24.44,0.0,1.6,0.0,0.0,2.9,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,224.0,33500000000.0,52500000.0,31300000.0,1.0,12.5,0.0,1.0,0.0,0.0,4200000.0,FTE
1595,10.875,15.0,16.813,0.74,3020000.0,3100000.0,600.0,212.0,27630000.0,1840000.0,1380000.0,48.0,320.0,8.44,1.32,0.34,9.19,17090000.0,2.61,1.78,1140.0,163.0,0.0,2450000.0,143.0,342.0,104.0,0.0,0.0,4810000.0,1600000.0,1800000.0,1.0,0.7,0.0,0.0,0.0,1687.0,2300000.0,FTFC
1596,11.0,18.89,19.86,0.25,3545.0,1700000.0,1203.0,670.0,2290000.0,1210000.0,70000000.0,60.0,318.0,14.73,1.72,0.44,11.34,1380000.0,2.01,1.28,1099.0,167.0,0.0,2090000.0,152.0,0.0,122.0,0.0,0.0,2440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,1000.0,FTFN
